 User ID , Movie ID , User Rating 
1,tt0099044,6.8
1,tt0044714,6.7
1,tt0076095,7.4
1,tt0094852,7.4
1,tt1721478,4.0
1,tt0466456,5.2
1,tt0108112,8.2
1,tt0097770,5.7
1,tt0109686,7.6
1,tt0091794,8.9
1,tt2088847,9.6
1,tt0037793,5.6
1,tt2958712,10.0
1,tt2918606,2.4
1,tt0130748,9.4
1,tt5084170,6.5
1,tt3081268,2.2
1,tt5825052,6.2
1,tt1606214,5.6
1,tt0038383,3.7
1,tt8530978,7.1
1,tt6490990,5.2
1,tt0062789,1.4
1,tt0045982,6.8
1,tt0097958,10.0
1,tt6876488,8.0
1,tt1132594,6.6
1,tt3916746,10.0
1,tt0127247,6.0
1,tt0039511,10.0
1,tt0407851,8.6
1,tt0423409,2.7
1,tt0816556,5.2
1,tt0398664,8.6
1,tt0031505,8.2
1,tt0450345,10.0
1,tt0469739,6.2
1,tt0495015,2.5
1,tt0074366,5.2
1,tt0073135,3.3
1,tt5436082,7.7
1,tt0078811,4.9
1,tt1733114,4.7
1,tt1533114,6.4
1,tt1259528,10.0
1,tt1891845,4.3
1,tt0215919,9.6
1,tt0131278,6.0
1,tt1703049,7.5
1,tt0072085,7.6
1,tt11091530,7.4
1,tt2644714,1.3
1,tt0087188,4.0
1,tt0071322,10.0
1,tt0146745,10.0
1,tt0192743,6.2
1,tt2149814,8.9
1,tt0382910,1.0
1,tt0074152,10.0
1,tt0083162,10.0
1,tt0085361,7.6
1,tt0180254,1.0
1,tt0084697,6.7
1,tt0282889,10.0
1,tt3894094,10.0
1,tt0118983,7.2
1,tt0067631,4.4
1,tt3715854,7.2
1,tt3746298,4.0
1,tt0099860,10.0
1,tt0044774,2.9
1,tt0181012,4.7
1,tt0055207,4.8
1,tt0174336,6.5
1,tt0073559,8.1
1,tt1700458,2.9
1,tt6495094,5.5
1,tt3721954,5.2
1,tt3044664,7.9
1,tt1935302,5.1
1,tt4103470,2.5
1,tt0199744,10.0
1,tt0040106,10.0
1,tt0046011,7.7
1,tt0088707,5.4
1,tt0074813,3.0
1,tt3026488,6.7
1,tt2054790,9.1
1,tt7979668,4.5
1,tt0280732,5.2
1,tt0073174,6.3
1,tt0221197,1.0
1,tt4896898,6.9
1,tt2139881,10.0
1,tt0036921,8.6
1,tt0832466,5.5
1,tt4820296,2.1
1,tt0107080,6.4
1,tt0048748,1.0
1,tt1810793,3.9
1,tt10834986,5.9
1,tt9816970,6.2
1,tt2252304,10.0
1,tt0821462,5.6
1,tt0063787,1.6
1,tt0093176,2.6
1,tt0822791,5.1
1,tt0053244,8.2
1,tt3022526,5.6
1,tt0109191,8.2
1,tt6162762,6.4
1,tt0116769,6.4
1,tt3111486,4.1
1,tt0026409,5.1
1,tt0075696,4.7
1,tt0473028,10.0
1,tt0364759,5.8
1,tt1132474,9.7
1,tt0050604,10.0
1,tt0140677,5.2
1,tt0034013,5.0
1,tt0079880,5.1
1,tt0093589,2.9
1,tt8726180,4.6
1,tt4463762,6.9
1,tt1671457,8.3
1,tt0163109,2.0
1,tt5887650,7.5
1,tt0092214,10.0
1,tt1931589,8.4
1,tt0046683,6.5
1,tt0814198,4.3
1,tt1321860,5.9
1,tt0259711,8.1
1,tt0174303,5.5
1,tt1209361,6.0
1,tt0316882,5.4
1,tt0105260,10.0
1,tt8970448,4.4
1,tt5731746,6.6
1,tt0066192,7.5
1,tt4504188,4.8
1,tt1608768,7.7
1,tt0137982,3.1
1,tt0985051,5.6
1,tt0117496,7.7
1,tt0120565,1.3
1,tt0107315,10.0
1,tt0070077,10.0
1,tt0806027,7.1
1,tt7156222,10.0
1,tt0448927,6.7
1,tt1834824,10.0
1,tt0041529,7.1
1,tt0177888,2.8
1,tt0094274,8.2
1,tt0030881,4.6
1,tt2290934,3.3
1,tt7967312,3.5
1,tt2210657,8.7
1,tt3407562,7.5
1,tt0093563,3.1
1,tt0027532,10.0
1,tt4494094,8.8
1,tt0111366,5.8
1,tt0344352,4.4
1,tt0032304,6.6
1,tt0066984,3.0
1,tt0052276,3.9
1,tt0370360,10.0
1,tt0090009,5.8
1,tt0244975,8.5
1,tt0383388,1.0
1,tt7134462,5.8
1,tt0073875,4.7
1,tt0884237,7.4
1,tt0190582,8.4
1,tt2735996,2.8
1,tt0068795,7.8
1,tt0033533,10.0
1,tt3696808,4.6
1,tt3879176,4.6
1,tt0069385,4.0
1,tt0039277,9.3
1,tt8090624,1.0
1,tt0225515,7.1
1,tt0058029,6.2
1,tt0134805,5.4
1,tt0054627,5.2
1,tt1081929,8.5
1,tt0372777,9.6
1,tt0021840,4.9
1,tt0278504,3.5
1,tt0116705,8.7
1,tt0081686,6.4
1,tt0074747,5.1
1,tt4560436,10.0
1,tt0439862,10.0
1,tt0050740,7.8
1,tt1650043,5.9
1,tt0364045,9.0
1,tt0088814,5.6
1,tt6705860,2.4
1,tt7298886,7.2
1,tt1648179,9.5
1,tt0439713,1.0
1,tt1666335,7.2
1,tt0876294,1.0
1,tt4467626,4.4
1,tt0175523,5.4
1,tt0090057,4.3
1,tt0334339,4.0
1,tt2244877,8.3
1,tt0286855,7.3
1,tt0254775,7.4
1,tt0363211,1.4
1,tt0100390,5.8
1,tt0109747,10.0
1,tt0304874,10.0
1,tt10037700,10.0
1,tt0161942,4.2
1,tt0076127,3.5
1,tt0038773,9.2
1,tt8190748,4.8
1,tt0116798,10.0
1,tt2372222,10.0
1,tt0111248,6.5
1,tt0089629,8.8
1,tt3983072,6.0
1,tt0065569,2.7
1,tt1974420,5.1
1,tt0165433,5.7
1,tt1827512,8.0
1,tt0447679,3.2
1,tt0082423,9.0
1,tt0109134,10.0
1,tt0106537,8.2
1,tt0287140,3.8
1,tt0055117,1.0
1,tt4263976,4.6
1,tt8737124,5.0
1,tt0887161,2.1
1,tt5340300,6.3
1,tt0929632,1.9
1,tt4741768,1.0
1,tt5809170,2.9
1,tt0068168,4.6
1,tt1314247,3.8
1,tt1784361,7.5
1,tt0076786,6.4
1,tt0074260,1.0
1,tt9279666,5.2
1,tt0079792,8.2
1,tt1830402,1.9
1,tt1776167,9.0
1,tt1169272,9.0
1,tt0026787,10.0
1,tt0140793,1.0
1,tt0902982,6.0
1,tt0016560,2.7
1,tt0048944,6.3
1,tt3697270,5.0
1,tt0387445,1.0
1,tt0026015,6.1
1,tt0039341,5.3
1,tt0402065,9.4
1,tt2064728,10.0
1,tt0083254,2.5
1,tt0037205,5.4
1,tt3029626,8.9
1,tt2231554,6.6
1,tt0840406,3.9
1,tt0045049,9.9
1,tt6348138,2.9
1,tt0072975,10.0
1,tt0072230,6.8
1,tt0036671,8.8
1,tt2724304,7.5
1,tt1924336,2.1
1,tt0101860,1.0
1,tt2298738,5.0
1,tt8308174,5.0
1,tt1726738,2.3
1,tt1528718,6.2
1,tt0055966,3.0
1,tt1853614,10.0
1,tt0452701,1.8
1,tt0031937,7.0
1,tt1477704,1.0
1,tt0133906,4.8
1,tt0003037,5.2
1,tt0119923,4.2
1,tt1355623,8.8
1,tt2339064,3.3
1,tt0164008,5.3
1,tt0060430,7.6
1,tt0309380,3.6
1,tt1139783,4.4
1,tt3004746,2.8
1,tt0119250,10.0
1,tt0044900,6.5
1,tt0073846,1.0
1,tt0049248,9.4
1,tt0080379,7.4
1,tt3142428,1.0
1,tt5959698,5.9
1,tt2139965,7.0
1,tt3072732,3.8
1,tt4642044,1.9
1,tt8242084,5.2
1,tt3966642,6.2
1,tt0292552,6.7
1,tt2420886,8.3
1,tt0168855,7.1
1,tt0084070,10.0
1,tt5227468,6.1
1,tt2069756,3.7
1,tt0072025,7.3
1,tt0924498,5.4
1,tt0063177,4.8
1,tt0168687,3.5
1,tt0060165,1.0
1,tt0180779,3.6
1,tt0078084,8.0
1,tt4557014,10.0
1,tt2337981,7.0
1,tt0107988,5.9
1,tt0071241,4.4
1,tt0099594,10.0
1,tt0035113,6.5
1,tt7299298,2.6
1,tt1717152,3.3
1,tt0098412,7.1
1,tt7502256,6.5
1,tt0312297,3.6
1,tt1594503,6.3
1,tt0266017,2.9
1,tt3415358,1.0
1,tt0081681,7.8
1,tt0097443,8.5
1,tt0073796,10.0
1,tt3440132,9.2
1,tt1536410,3.9
1,tt0034461,9.1
1,tt0059872,9.4
1,tt0349115,1.0
1,tt0096200,4.9
1,tt0284815,10.0
1,tt1641401,7.4
1,tt0099615,1.0
1,tt0076716,5.4
1,tt0070756,3.2
1,tt0130268,6.7
1,tt0479952,10.0
1,tt4306694,7.4
1,tt0310837,1.0
1,tt0269341,4.5
1,tt3395582,9.4
1,tt6804986,1.0
1,tt0054038,3.4
1,tt6127254,10.0
1,tt4058836,5.0
1,tt2338424,2.6
1,tt0079522,10.0
1,tt3687126,4.9
1,tt0393452,5.3
1,tt0121297,6.5
1,tt1542960,3.8
1,tt7219324,5.1
1,tt0421539,5.2
1,tt1556146,7.4
1,tt0113230,1.4
1,tt0044134,10.0
1,tt0057936,8.1
1,tt0037570,10.0
1,tt0136758,10.0
1,tt0113161,10.0
1,tt2722504,2.0
1,tt4853102,3.2
1,tt6417204,9.6
1,tt2835494,5.5
1,tt6045852,4.6
1,tt2093991,8.6
1,tt0069464,8.0
1,tt0117544,2.9
1,tt7852918,7.5
1,tt0827517,8.9
1,tt7567288,4.6
1,tt0273057,5.7
1,tt0815138,9.5
1,tt0775417,7.0
1,tt0119620,8.1
1,tt0022437,7.6
1,tt1440118,5.9
1,tt4032570,9.5
1,tt0043274,10.0
1,tt1698648,8.7
1,tt2040367,8.8
1,tt1464539,5.0
1,tt0117015,4.1
1,tt0215757,1.0
1,tt0476406,8.7
1,tt0077449,3.5
1,tt0060613,4.0
1,tt0257497,10.0
1,tt0166985,8.0
1,tt4779344,5.7
1,tt0293654,3.5
1,tt8303612,7.2
1,tt2114415,10.0
1,tt1640219,2.0
1,tt0042621,10.0
1,tt0088881,6.4
1,tt0103743,7.4
1,tt0068438,1.4
1,tt0119672,4.6
1,tt0095086,6.6
1,tt1401143,1.4
1,tt0176048,2.0
1,tt0071663,4.9
1,tt1322393,5.6
1,tt2341308,1.4
1,tt0036966,1.0
1,tt10726756,5.4
1,tt0291730,5.4
1,tt0093120,8.8
1,tt0197072,1.0
1,tt6175394,7.3
1,tt0080627,8.1
1,tt6131712,7.3
1,tt0477323,4.3
1,tt1528313,6.4
1,tt1034303,10.0
1,tt0374271,5.2
1,tt0032609,10.0
1,tt0023893,4.5
1,tt0289780,7.5
1,tt0075161,8.5
1,tt0156158,8.6
1,tt1166085,8.5
1,tt3066270,6.7
1,tt1209378,6.9
1,tt2616114,6.8
1,tt5836316,8.2
1,tt0093605,4.9
1,tt1297919,7.5
1,tt0033122,9.6
1,tt0012068,2.1
1,tt0124127,6.2
1,tt7699198,7.3
1,tt5540622,5.5
1,tt1162125,1.5
1,tt3904754,3.0
1,tt1434443,3.1
1,tt0056921,9.3
1,tt0130675,3.1
1,tt2175535,5.2
1,tt0201922,4.4
1,tt0386693,1.0
1,tt0089565,5.5
1,tt0119591,6.7
1,tt0400897,2.3
1,tt0086841,5.0
1,tt0913446,3.8
1,tt0424434,10.0
1,tt0005557,7.0
1,tt0125980,8.9
1,tt0039243,5.5
1,tt0023117,5.8
1,tt0054600,6.5
1,tt0870089,7.7
1,tt2459038,3.9
1,tt6755366,1.5
1,tt0061381,10.0
1,tt2937254,4.4
1,tt0437447,6.9
1,tt1826650,4.1
1,tt0054744,5.4
1,tt0071537,4.2
1,tt0027166,1.0
1,tt5813366,2.8
1,tt0238318,5.2
1,tt3222236,8.4
1,tt6175764,7.0
1,tt0040560,9.9
1,tt0450004,1.7
1,tt0111752,10.0
1,tt9779804,7.9
1,tt0073624,5.9
1,tt6164762,9.2
1,tt0282251,8.7
1,tt0041800,6.5
1,tt6992946,4.0
1,tt6622982,9.7
1,tt0030337,4.1
1,tt0214638,6.1
1,tt0368855,3.5
1,tt1535491,6.4
1,tt0082164,4.6
1,tt2216852,1.5
1,tt0109930,10.0
1,tt0167479,8.1
1,tt4703676,5.1
1,tt1105281,9.2
1,tt0333764,10.0
1,tt0415094,6.7
1,tt0085470,7.3
1,tt4022440,3.1
1,tt0408837,5.0
1,tt1283540,3.2
1,tt5462892,10.0
1,tt0055865,10.0
1,tt0061594,7.5
1,tt0105256,2.7
1,tt0191002,10.0
1,tt0038104,10.0
1,tt1065290,4.0
1,tt2505294,9.4
1,tt0465485,1.0
1,tt3526098,1.1
1,tt1137481,4.6
1,tt0182675,5.8
1,tt5070240,10.0
1,tt9625240,2.7
1,tt0070051,6.5
1,tt0817230,7.7
1,tt2425542,3.6
1,tt1800677,1.0
1,tt7938444,9.2
1,tt2308673,1.4
1,tt1832438,9.1
1,tt0119556,5.8
1,tt6355584,4.0
1,tt0064791,7.8
1,tt0200400,3.9
1,tt0827192,1.0
1,tt0134618,7.9
1,tt0068658,6.0
1,tt1773432,4.7
1,tt2318092,6.3
1,tt2081367,3.1
1,tt0086374,10.0
1,tt2370096,7.1
1,tt0076789,9.2
1,tt8505540,5.7
1,tt0065052,10.0
1,tt0139630,2.6
1,tt0270487,9.2
1,tt0128445,4.0
1,tt0047686,1.0
1,tt2245151,10.0
1,tt0122452,10.0
1,tt3322506,5.2
1,tt0107064,5.2
1,tt0078843,7.8
1,tt0441741,7.3
1,tt0059821,9.7
1,tt1043791,5.2
1,tt0309565,6.8
1,tt0031407,7.9
1,tt0071157,3.3
1,tt0034478,9.6
1,tt5321942,3.9
1,tt0498505,10.0
1,tt0281686,7.1
1,tt2719094,10.0
1,tt0796245,1.0
1,tt0961043,6.6
1,tt0077801,5.2
1,tt9742588,6.0
1,tt1366687,10.0
1,tt0045202,5.1
1,tt0492093,5.4
1,tt0053715,7.6
1,tt0128278,7.0
1,tt2364649,6.9
1,tt5373192,4.7
1,tt0378284,6.8
1,tt0790799,7.9
1,tt1982759,10.0
1,tt0834539,3.9
1,tt0067318,5.2
1,tt0122116,7.8
1,tt8000314,7.1
1,tt0119057,10.0
1,tt1592525,5.6
1,tt0112593,10.0
1,tt2258285,10.0
1,tt0105514,3.1
1,tt0023345,6.8
1,tt1603379,7.0
1,tt0070508,1.0
1,tt2321163,2.0
1,tt1288461,5.6
1,tt5459388,5.5
1,tt1411250,9.6
1,tt2282016,7.8
1,tt0022628,7.7
1,tt2610240,4.2
1,tt0054358,6.0
1,tt0197750,9.1
1,tt0038262,9.2
1,tt0363163,10.0
1,tt6452332,2.6
1,tt0120214,1.0
1,tt2846292,4.4
1,tt0031580,4.3
1,tt0438888,9.2
1,tt0032690,4.5
1,tt1507250,4.3
1,tt0143344,6.1
1,tt1266139,5.1
1,tt0098482,9.2
1,tt0084749,1.0
1,tt0870101,2.5
1,tt0032043,2.4
1,tt0075104,7.0
1,tt2428612,5.9
1,tt0820111,7.0
1,tt2310792,2.2
1,tt0215604,5.4
1,tt0070654,3.1
1,tt0100403,8.3
1,tt0328990,5.9
1,tt4690052,1.0
1,tt0882809,6.3
1,tt0017136,9.9
1,tt0039483,7.4
1,tt0435761,10.0
1,tt0049881,5.1
1,tt0071549,8.5
1,tt0117688,10.0
1,tt0050767,5.0
1,tt0102351,7.0
1,tt0103158,4.4
1,tt0079121,10.0
1,tt1351734,10.0
1,tt0089821,8.5
1,tt8676984,5.1
1,tt1194236,6.3
1,tt7318102,3.9
1,tt0430582,8.6
1,tt0293764,9.8
1,tt7233828,10.0
1,tt0029144,7.2
1,tt0090579,9.0
1,tt6937724,2.0
1,tt0047240,5.0
1,tt5856774,4.5
1,tt0012513,4.1
1,tt7722156,4.4
1,tt0062663,10.0
1,tt2410798,8.1
1,tt0089297,6.4
1,tt0089326,8.2
1,tt0122492,4.7
1,tt0407707,7.6
1,tt2063842,5.7
1,tt2304933,7.8
1,tt0199830,8.0
1,tt3509662,2.0
1,tt0115734,7.9
1,tt1444262,8.2
1,tt0044324,4.2
1,tt0046036,10.0
1,tt0417011,7.7
1,tt1753975,7.8
1,tt0130633,6.3
1,tt0054828,9.4
1,tt7411406,6.6
1,tt0064625,1.0
1,tt7814598,10.0
1,tt0391229,4.0
1,tt0109086,8.5
1,tt0060405,10.0
1,tt1571219,4.5
1,tt1073673,7.0
1,tt0049397,8.9
1,tt2888068,2.1
1,tt0225836,6.8
1,tt0034405,5.1
1,tt1562871,2.8
1,tt0194169,8.0
1,tt2287214,10.0
1,tt0297416,6.1
1,tt0027925,8.7
1,tt0051398,9.2
1,tt0068569,7.5
1,tt0019889,5.3
1,tt2966728,5.0
1,tt0077116,1.0
1,tt0083833,3.8
1,tt0089832,4.2
1,tt10225288,5.8
1,tt1469896,3.7
